year,month,day,hour,minute,second,max_vert_acc,source_file
2024.0,12.0,12.0,15.0,30.0,3.0,0.47,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208383_OY-GRG_12_12_24_34_15.csv
2024.0,12.0,12.0,15.0,32.0,39.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208384_OY-GRO_12_12_24_41_15.csv
2024.0,12.0,12.0,15.0,44.0,32.0,0.3600000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208386_OY-GRM_12_12_24_46_15.csv
2024.0,12.0,12.0,15.0,59.0,21.0,0.3600000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208387_OY-GRH_12_12_24_01_16.csv
2024.0,12.0,12.0,16.0,31.0,57.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208389_OY-GRP_12_12_24_33_16.csv
2024.0,12.0,12.0,19.0,59.0,22.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208407_OY-GRG_12_12_24_01_20.csv
2024.0,12.0,12.0,20.0,44.0,47.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208408_OY-GRK_12_12_24_46_20.csv
2024.0,12.0,13.0,1.0,53.0,21.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208412_OY-GRO_13_12_24_55_01.csv
2024.0,12.0,13.0,2.0,4.0,4.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208413_OY-GRP_13_12_24_06_02.csv
2024.0,12.0,14.0,15.0,44.0,40.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208444_OY-GRP_14_12_24_46_15.csv
2024.0,12.0,14.0,16.0,5.0,13.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208447_OY-GRM_14_12_24_07_16.csv
2024.0,12.0,14.0,16.0,9.0,49.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208448_OY-GRO_14_12_24_11_16.csv
2024.0,12.0,14.0,17.0,29.0,11.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208457_OY-GRH_14_12_24_31_17.csv
2024.0,12.0,14.0,15.0,48.0,58.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208458_OY-GRK_14_12_24_50_15.csv
2024.0,12.0,14.0,20.0,30.0,1.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208462_OY-GRH_14_12_24_32_20.csv
2024.0,12.0,14.0,20.0,23.0,47.0,0.3600000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208463_OY-GRO_14_12_24_25_20.csv
2024.0,12.0,15.0,13.0,22.0,57.0,0.17000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208469_OY-GRH_15_12_24_24_13.csv
2024.0,12.0,15.0,14.0,10.0,35.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208471_OY-GRO_15_12_24_11_14.csv
2024.0,12.0,15.0,15.0,15.0,55.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208472_OY-GRP_15_12_24_16_15.csv
2024.0,12.0,15.0,19.0,31.0,53.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208494_OY-GRO_15_12_24_32_19.csv
2024.0,12.0,16.0,12.0,6.0,50.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208501_OY-GRO_16_12_24_08_12.csv
2024.0,12.0,16.0,13.0,32.0,24.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208502_OY-GRM_16_12_24_34_13.csv
2024.0,12.0,16.0,13.0,38.0,34.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208503_OY-GRK_16_12_24_39_13.csv
2024.0,12.0,16.0,14.0,10.0,57.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208507_OY-GRH_16_12_24_14_14.csv
2024.0,12.0,16.0,16.0,4.0,53.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208511_OY-GRP_16_12_24_06_16.csv
2024.0,12.0,16.0,18.0,42.0,52.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208522_OY-GRH_16_12_24_43_18.csv
2024.0,12.0,17.0,11.0,29.0,29.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208556_OY-GRP_17_12_24_31_11.csv
2024.0,12.0,17.0,15.0,29.0,7.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208568_OY-GRO_17_12_24_30_15.csv
2024.0,12.0,17.0,15.0,34.0,51.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208569_OY-GRM_17_12_24_35_15.csv
2024.0,12.0,17.0,15.0,40.0,9.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208572_OY-GRK_17_12_24_42_15.csv
2024.0,12.0,17.0,17.0,44.0,23.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208595_OY-GRP_17_12_24_46_17.csv
2024.0,12.0,17.0,15.0,47.0,42.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208596_OY-GRH_17_12_24_48_15.csv
2024.0,12.0,14.0,17.0,39.0,56.0,0.47,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208613_OY-GRR_14_12_24_17_17.csv
2024.0,12.0,14.0,22.0,31.0,28.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208615_OY-GRR_14_12_24_23_22.csv
2024.0,12.0,15.0,20.0,38.0,29.0,0.48,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208617_OY-GRR_15_12_24_30_20.csv
2024.0,12.0,16.0,15.0,35.0,51.0,0.5,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208619_OY-GRR_16_12_24_27_15.csv
2024.0,12.0,17.0,11.0,10.0,10.0,0.53,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208622_OY-GRR_17_12_24_53_10.csv
2024.0,12.0,17.0,16.0,19.0,7.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208624_OY-GRR_17_12_24_12_16.csv
2024.0,12.0,18.0,9.0,42.0,50.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208625_OY-GRO_18_12_24_43_09.csv
2024.0,12.0,18.0,12.0,58.0,30.0,0.3400000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208631_OY-GRH_18_12_24_00_13.csv
2024.0,12.0,18.0,13.0,49.0,44.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208632_OY-GRO_18_12_24_50_13.csv
2024.0,12.0,18.0,18.0,22.0,36.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208652_OY-GRK_18_12_24_23_18.csv
2024.0,12.0,18.0,19.0,9.0,23.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208655_OY-GRO_18_12_24_11_19.csv
2024.0,12.0,18.0,20.0,53.0,13.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208658_OY-GRP_18_12_24_55_20.csv
2024.0,12.0,18.0,17.0,53.0,38.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208661_OY-GRM_18_12_24_54_17.csv
2024.0,12.0,19.0,12.0,22.0,42.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208663_OY-GRO_19_12_24_23_12.csv
2024.0,12.0,19.0,14.0,7.0,26.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208668_OY-GRM_19_12_24_09_14.csv
2024.0,12.0,19.0,15.0,22.0,47.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208670_OY-GRP_19_12_24_23_15.csv
2024.0,12.0,19.0,15.0,30.0,57.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208671_OY-GRH_19_12_24_31_15.csv
2024.0,12.0,19.0,15.0,46.0,49.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208675_OY-GRO_19_12_24_47_15.csv
2024.0,12.0,19.0,15.0,38.0,13.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208679_OY-GRK_19_12_24_40_15.csv
2024.0,12.0,19.0,20.0,16.0,35.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208683_OY-GRH_19_12_24_18_20.csv
2024.0,12.0,19.0,23.0,36.0,42.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208685_OY-GRP_19_12_24_37_23.csv
2024.0,12.0,20.0,11.0,17.0,18.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208694_OY-GRO_20_12_24_19_11.csv
2024.0,12.0,20.0,12.0,12.0,20.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208695_OY-GRM_20_12_24_14_12.csv
2024.0,12.0,20.0,13.0,22.0,31.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208697_OY-GRH_20_12_24_24_13.csv
2024.0,12.0,20.0,13.0,17.0,47.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208698_OY-GRK_20_12_24_18_13.csv
2024.0,12.0,20.0,13.0,55.0,21.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208699_OY-GRO_20_12_24_57_13.csv
2024.0,12.0,20.0,12.0,56.0,48.0,0.32999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208701_OY-GRP_20_12_24_58_12.csv
2024.0,12.0,20.0,16.0,19.0,40.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208716_OY-GRO_20_12_24_20_16.csv
2024.0,12.0,20.0,18.0,18.0,49.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208730_OY-GRH_20_12_24_20_18.csv
2024.0,12.0,20.0,19.0,53.0,41.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208736_OY-GRP_20_12_24_54_19.csv
2024.0,12.0,20.0,21.0,12.0,48.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208740_OY-GRH_20_12_24_14_21.csv
2024.0,12.0,20.0,22.0,26.0,35.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208749_OY-GRO_20_12_24_28_22.csv
2024.0,12.0,21.0,15.0,3.0,50.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208762_OY-GRO_21_12_24_05_15.csv
2024.0,12.0,21.0,15.0,23.0,31.0,0.3500000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208771_OY-GRM_21_12_24_25_15.csv
2024.0,12.0,21.0,18.0,18.0,46.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208782_OY-GRH_21_12_24_20_18.csv
2024.0,12.0,21.0,19.0,11.0,40.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208783_OY-GRK_21_12_24_13_19.csv
2024.0,12.0,21.0,19.0,30.0,36.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208784_OY-GRM_21_12_24_32_19.csv
2024.0,12.0,18.0,13.0,4.0,15.0,0.3899999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208788_OY-GRR_18_12_24_49_12.csv
2024.0,12.0,19.0,18.0,58.0,5.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208790_OY-GRR_19_12_24_47_18.csv
2024.0,12.0,20.0,15.0,17.0,52.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208792_OY-GRR_20_12_24_07_15.csv
2024.0,12.0,20.0,19.0,57.0,15.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208794_OY-GRR_20_12_24_48_19.csv
2024.0,12.0,21.0,13.0,42.0,11.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208796_OY-GRR_21_12_24_34_13.csv
2024.0,12.0,21.0,18.0,3.0,28.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208798_OY-GRR_21_12_24_54_17.csv
2024.0,12.0,22.0,13.0,47.0,0.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208803_OY-GRH_22_12_24_48_13.csv
2024.0,12.0,22.0,13.0,54.0,17.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208804_OY-GRK_22_12_24_56_13.csv
2024.0,12.0,22.0,16.0,57.0,44.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208821_OY-GRM_22_12_24_59_16.csv
2024.0,12.0,22.0,18.0,6.0,19.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208830_OY-GRK_22_12_24_08_18.csv
2024.0,12.0,22.0,20.0,0.0,18.0,0.3400000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208832_OY-GRO_22_12_24_02_20.csv
2024.0,12.0,22.0,16.0,55.0,16.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208833_OY-GRH_22_12_24_57_16.csv
2024.0,12.0,22.0,20.0,5.0,50.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208835_OY-GRM_22_12_24_07_20.csv
2024.0,12.0,22.0,22.0,17.0,59.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208836_OY-GRH_22_12_24_18_22.csv
2024.0,12.0,23.0,13.0,46.0,44.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208843_OY-GRH_23_12_24_48_13.csv
2024.0,12.0,23.0,14.0,26.0,39.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208848_OY-GRO_23_12_24_27_14.csv
2024.0,12.0,23.0,13.0,48.0,16.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208852_OY-GRM_23_12_24_50_13.csv
2024.0,12.0,23.0,19.0,21.0,38.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208857_OY-GRK_23_12_24_23_19.csv
2024.0,12.0,23.0,21.0,33.0,1.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208864_OY-GRM_23_12_24_34_21.csv
2024.0,12.0,27.0,13.0,2.0,0.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208878_OY-GRM_27_12_24_04_13.csv
2024.0,12.0,27.0,13.0,13.0,58.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208879_OY-GRG_27_12_24_17_13.csv
2024.0,12.0,27.0,13.0,33.0,59.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208881_OY-GRO_27_12_24_34_13.csv
2024.0,12.0,27.0,14.0,33.0,13.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208884_OY-GRH_27_12_24_35_14.csv
2024.0,12.0,27.0,16.0,12.0,18.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208891_OY-GRO_27_12_24_14_16.csv
2024.0,12.0,27.0,17.0,50.0,14.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208900_OY-GRM_27_12_24_52_17.csv
2024.0,12.0,27.0,22.0,34.0,45.0,0.3400000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208913_OY-GRG_27_12_24_36_22.csv
2024.0,12.0,27.0,22.0,50.0,16.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208915_OY-GRO_27_12_24_52_22.csv
2024.0,12.0,27.0,22.0,27.0,2.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208916_OY-GRM_27_12_24_28_22.csv
2024.0,12.0,28.0,15.0,3.0,3.0,0.3500000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208926_OY-GRH_28_12_24_05_15.csv
2024.0,12.0,28.0,15.0,26.0,36.0,0.42999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208927_OY-GRM_28_12_24_28_15.csv
2024.0,12.0,28.0,17.0,41.0,29.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208945_OY-GRG_28_12_24_43_17.csv
2024.0,12.0,28.0,20.0,25.0,50.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208961_OY-GRO_28_12_24_27_20.csv
2024.0,12.0,23.0,14.0,2.0,13.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208967_OY-GRR_23_12_24_51_13.csv
2024.0,12.0,23.0,18.0,19.0,43.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208969_OY-GRR_23_12_24_13_18.csv
2024.0,12.0,23.0,21.0,46.0,49.0,0.31999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208971_OY-GRR_23_12_24_41_21.csv
2024.0,12.0,27.0,14.0,1.0,23.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208974_OY-GRR_27_12_24_54_13.csv
2024.0,12.0,27.0,17.0,43.0,56.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208976_OY-GRR_27_12_24_37_17.csv
2024.0,12.0,29.0,12.0,20.0,7.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208978_OY-GRG_29_12_24_23_12.csv
2024.0,12.0,29.0,15.0,6.0,13.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208981_OY-GRO_29_12_24_08_15.csv
2024.0,12.0,29.0,13.0,37.0,16.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208982_OY-GRH_29_12_24_39_13.csv
2024.0,12.0,29.0,13.0,10.0,56.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208984_OY-GRM_29_12_24_12_13.csv
2024.0,12.0,29.0,20.0,56.0,54.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208988_OY-GRO_29_12_24_58_20.csv
2024.0,12.0,30.0,13.0,42.0,49.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 208993_OY-GRO_30_12_24_43_13.csv
